data_type,setting_data,created_date,updated_date,created_by,page_setting_id,section
text,welcome sample 30 Nov Data,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1823,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1822,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1821,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1820,left pannel
logo,uploads/Home/files/logo/1701766282766341722.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1819,footer email symbol logo
logo,uploads/Home/files/logo/1701766269025024929.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1818,footer email symbol logo
logo,uploads/Home/files/logo/1701763423131661892.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1817,header top logo
,,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1816,
,,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1815,
text,welcome to website,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1814,left pannel header
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1813,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1812,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1811,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1810,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1809,left pannel
data_type,setting_data,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1808,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1807,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1806,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1805,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1804,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1803,left pannel
data_type,setting_data,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1802,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1801,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1800,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1799,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1798,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1797,left pannel
data_type,setting_data,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1796,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1795,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:29:29,2023-12-06 13:29:29," ",11033,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:24:04,2023-12-06 13:24:04," ",3400,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1792,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1791,left pannel
data_type,setting_data,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1790,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1789,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1788,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1787,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1786,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1785,left pannel
data_type,setting_data,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1784,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:37,2023-12-06 13:09:21," ",1783,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:36,2023-12-06 13:09:21," ",1782,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:36,2023-12-06 13:09:21," ",1781,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:36,2023-12-06 13:09:21," ",1780,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:36,2023-12-06 13:09:21," ",1779,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:36,2023-12-06 13:09:21," ",1778,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1777,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1776,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1775,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1774,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1773,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1772,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1771,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1770,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1769,left pannel
data_type,setting_data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1768,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1767,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1766,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1765,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1764,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1763,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1762,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1761,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1760,imported section from xlsx
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1759,imported section from xlsx
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1758,imported section from xlsx
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1757,imported section from xlsx
text,welcome sample 30 Nov Data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1756,imported section from xlsx
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1755,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1754,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1753,left pannel
data_type,setting_data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1752,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1751,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1750,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1748,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1747,left pannel
data_type,setting_data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1746,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1745,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1744,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1743,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1688,left pannel
text,welcome sample 30 Nov Data,2023-12-06 13:25:29,2023-12-06 13:25:29," ",5201,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1741,left pannel
data_type,setting_data,2023-12-06 11:29:36,2023-12-06 13:09:22," ",1740,section
data_type,setting_data,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1739,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1738,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1737,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1736,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1735,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1734,sample 30 Nov Data
data_type,setting_data,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1733,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1732,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1731,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1729,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1728,sample 30 Nov Data
data_type,setting_data,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1727,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1726,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1725,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1724,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1723,imported section from xlsx
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1722,imported section from xlsx
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1721,imported section from xlsx
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1720,imported section from xlsx
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1719,imported section from xlsx
text,welcome sample 30 Nov Data,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1718,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:33,2023-12-06 13:09:22," ",1717,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1716,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1715,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1714,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1713,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1712,sample 30 Nov Data
data_type,setting_data,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1711,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1710,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1709,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1708,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1707,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1706,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1705,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1704,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1703,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1702,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1701,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1700,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1699,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1698,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1697,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1696,sample 30 Nov Data
data_type,setting_data,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1695,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1694,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1693,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1692,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1691,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1690,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:24:03,2023-12-06 13:24:03," ",3363,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:04,2023-12-06 13:28:04," ",7198,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1686,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1685,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1684,sample 30 Nov Data
data_type,setting_data,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1683,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1682,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:32,2023-12-06 13:09:22," ",1681,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:32,2023-12-06 13:09:23," ",1680,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:32,2023-12-06 13:09:23," ",1679,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:32,2023-12-06 13:09:23," ",1678,sample 30 Nov Data
data_type,setting_data,2023-12-06 11:22:32,2023-12-06 13:09:23," ",1677,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:32,2023-12-06 13:09:23," ",1676,left pannel
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:32,2023-12-06 13:09:23," ",1674,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:32,2023-12-06 13:09:23," ",1673,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:32,2023-12-06 13:09:23," ",1672,sample 30 Nov Data
data_type,setting_data,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1671,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1670,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1669,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1668,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1667,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1666,sample 30 Nov Data
text,welcome to website,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1665,left pannel header
,,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1664,
,,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1663,
logo,uploads/Home/files/logo/1701763423131661892.jpg,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1662,header top logo
logo,uploads/Home/files/logo/1701766269025024929.jpg,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1661,footer email symbol logo
logo,uploads/Home/files/logo/1701766282766341722.jpg,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1660,footer email symbol logo
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1659,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1658,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1657,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1656,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1655,sample 30 Nov Data
created_by,page_setting_id,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1654,updated_date
text,welcome sample 30 Nov Data,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1653,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1652,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 11:22:31,2023-12-06 13:09:23," ",1651,left pannel
